,Date,Minutepassed,Adj Close,Volume,VolumeSpeed,VolumeSpeed_vs_mean,Volume_change,Price_change,Volume_speed_acceleration,VolumeC_per_PriceC
1196,2022-04-25,301.46666666666664,2440.3798828125,1512593.0,5017.436974789916,1.10770726300962,0.008396882971253569,1e-06,-14.892138110079882,8396.882971253568
1197,2022-04-25,301.7,2440.3798828125,1512773.0,5014.163075903215,1.1069812031054047,0.011900094737976442,1e-06,-14.030995228719021,11900.094737976442
1198,2022-04-25,301.95,2439.840087890625,1513184.0,5011.37274383176,1.106423723096901,0.027168649889970274,-0.022119298953279957,-11.161328285819764,1.228278072797672
1199,2022-04-25,302.18333333333334,2438.570068359375,1513629.0,5008.975787325575,1.1058307397863032,0.029408188296994944,-0.0520533922511291,-10.27267074079319,0.564961994313772
1200,2022-04-25,302.43333333333334,2438.570068359375,1514440.0,5007.523421139645,1.1055659863063372,0.05357984023826182,1e-06,-5.809464743721037,53579.84023826182
1201,2022-04-25,302.6666666666667,2440.639892578125,1515173.0,5005.8025439127805,1.105181475832501,0.0484007289823301,0.08487860347365535,-7.375188115131396,0.5702347470567507
1202,2022-04-25,302.9166666666667,2440.639892578125,1516074.0,5004.921045392021,1.1049588222194335,0.059465156784076795,1e-06,-3.525994083036494,59465.1567840768
1203,2022-04-25,303.15,2440.639892578125,1516306.0,5001.834075540162,1.10423752508469,0.015302683114412621,1e-06,-13.229870793684078,15302.68311441262
1204,2022-04-25,303.4,2440.639892578125,1516457.0,4998.2102834541865,1.103436619856946,0.00995841208832518,1e-06,-14.49516834390306,9958.41208832518
1205,2022-04-25,303.65,2440.639892578125,1516791.0,4994.98682766191,1.102783355306585,0.022025022799855187,1e-06,-12.893823169106327,22025.02279985519
1206,2022-04-25,303.9,2442.510009765625,1517393.0,4993.066798288911,1.1023558230846908,0.0396890540621615,0.07662405229001384,-7.680117491996498,0.5179712228210364
1207,2022-04-25,304.1333333333333,2444.2099609375,1518231.0,4991.717902350814,1.1020527894691137,0.055226299317315944,0.0695985345025514,-5.78098259184209,0.7934980199229829
1208,2022-04-25,304.3833333333333,2444.409912109375,1519089.0,4990.710179050539,1.1018249564424492,0.05651313930488839,0.008180605392766946,-4.0308932010993885,6.9081854693609435
1209,2022-04-25,304.6166666666667,2444.843017578125,1519969.0,4989.776221480549,1.1016240518614593,0.05792945640446346,0.01771820129694437,-4.002675299959135,3.2694885577608717
1210,2022-04-25,304.8666666666667,2444.843017578125,1520217.0,4986.49792258911,1.1008879650310155,0.016316122236703513,1e-06,-13.113195565754722,16316.122236703513
1211,2022-04-25,305.1,2444.843017578125,1520642.0,4984.077351687971,1.1003681362892512,0.027956535152547302,1e-06,-10.373875290596752,27956.535152547305
