Date,Cpi,Jclaim,Int_rate,Stock_price,Inf,Cboe,Gold,Oil,Bitcoin,Dollar
2014-12-17,236.252,286000.0,2.1480000019073486,41.16400146484375,1.65,19.440000534057617,1194.300048828125,56.470001220703125,319.7760009765625,89.12999725341797
2014-12-18,236.252,286000.0,2.2039999961853027,43.652000427246094,1.65,16.809999465942383,1194.699951171875,54.11000061035156,311.39599609375,89.23999786376953
2014-12-19,236.252,286000.0,2.1760001182556152,43.858001708984375,1.68,16.489999771118164,1195.9000244140625,56.52000045776367,317.8429870605469,89.5999984741211
2014-12-22,236.252,276000.0,2.1619999408721924,44.52000045776367,1.7,15.25,1179.699951171875,55.2599983215332,331.885986328125,89.7699966430664
2014-12-23,236.252,276000.0,2.256999969482422,44.194000244140625,1.7,14.800000190734863,1177.9000244140625,57.119998931884766,334.5719909667969,90.05999755859375
2014-12-24,236.252,276000.0,2.2639999389648438,44.45199966430664,1.68,14.369999885559082,1173.5,55.84000015258789,322.53399658203125,89.97000122070312
2014-12-26,236.252,276000.0,2.25,45.56399917602539,1.67,14.5,1195.300048828125,54.72999954223633,327.92401123046875,90.02999877929688
2014-12-29,236.252,285000.0,2.2070000171661377,45.141998291015625,1.65,15.0600004196167,1181.699951171875,53.61000061035156,312.6700134277344,90.19000244140625
2014-12-30,236.252,285000.0,2.190000057220459,44.44599914550781,1.64,15.920000076293945,1200.199951171875,54.119998931884766,310.73699951171875,89.98999786376953
2014-12-31,236.252,285000.0,2.1700000762939453,44.481998443603516,1.68,19.200000762939453,1183.9000244140625,53.27000045776367,320.1929931640625,90.2699966430664
2015-01-02,234.747,285000.0,2.122999906539917,43.86199951171875,1.71,17.790000915527344,1186.0,52.689998626708984,315.0320129394531,91.08000183105469
2015-01-05,234.747,294000.0,2.0390000343322754,42.018001556396484,1.64,19.920000076293945,1203.9000244140625,50.040000915527344,274.4739990234375,91.37999725341797
2015-01-06,234.747,294000.0,1.9630000591278076,42.25600051879883,1.56,21.1200008392334,1219.300048828125,47.93000030517578,286.1889953613281,91.5
2015-01-07,234.747,294000.0,1.9539999961853027,42.189998626708984,1.57,19.309999465942383,1210.5999755859375,48.650001525878906,294.3370056152344,91.88999938964844
2015-01-08,234.747,294000.0,2.0160000324249268,42.124000549316406,1.62,17.010000228881836,1208.4000244140625,48.790000915527344,283.3489990234375,92.37000274658203
2015-01-09,234.747,294000.0,1.9709999561309814,41.332000732421875,1.62,17.549999237060547,1216.0,48.36000061035156,290.4079895019531,91.94000244140625
2015-01-12,234.747,304000.0,1.9119999408721924,40.44200134277344,1.57,19.600000381469727,1232.699951171875,46.06999969482422,267.7959899902344,91.9800033569336
2015-01-13,234.747,304000.0,1.8899999856948853,40.849998474121094,1.54,20.559999465942383,1234.300048828125,45.88999938964844,225.86099243164062,92.30999755859375
2015-01-14,234.747,304000.0,1.8370000123977661,38.53799819946289,1.57,21.479999542236328,1234.4000244140625,48.47999954223633,178.10299682617188,92.16000366210938
2015-01-15,234.747,304000.0,1.774999976158142,38.374000549316406,1.58,22.389999389648438,1264.699951171875,46.25,209.843994140625,92.3499984741211
2015-01-16,234.747,304000.0,1.815000057220459,38.61399841308594,1.6,20.950000762939453,1276.9000244140625,48.689998626708984,208.0970001220703,92.5199966430664
2015-01-20,234.747,298000.0,1.8070000410079956,38.38600158691406,1.59,19.889999389648438,1294.199951171875,46.38999938964844,211.31500244140625,93.05000305175781
2015-01-21,234.747,298000.0,1.8530000448226929,39.31399917602539,1.61,18.850000381469727,1293.699951171875,47.779998779296875,226.89700317382812,92.9000015258789
2015-01-22,234.747,298000.0,1.8960000276565552,40.32400131225586,1.61,16.399999618530273,1300.699951171875,46.310001373291016,233.406005859375,94.23999786376953
2015-01-23,234.747,298000.0,1.8170000314712524,40.257999420166016,1.6,16.65999984741211,1292.5999755859375,45.59000015258789,232.87899780273438,95.0
2015-01-26,234.747,261000.0,1.8279999494552612,41.310001373291016,1.61,15.520000457763672,1279.4000244140625,45.150001525878906,273.4729919433594,94.80000305175781
2015-01-27,234.747,261000.0,1.8250000476837158,41.19599914550781,1.66,17.219999313354492,1291.699951171875,46.22999954223633,263.4750061035156,94.0199966430664
2015-01-28,234.747,261000.0,1.7239999771118164,39.874000549316406,1.61,20.440000534057617,1285.9000244140625,44.45000076293945,233.9149932861328,94.47000122070312
2015-01-29,234.747,261000.0,1.7510000467300415,41.040000915527344,1.62,18.760000228881836,1254.5999755859375,44.529998779296875,233.51300048828125,94.77999877929688
2015-01-30,234.747,261000.0,1.6749999523162842,40.720001220703125,1.65,20.969999313354492,1278.5,48.2400016784668,226.4250030517578,94.80000305175781
2015-02-02,235.342,281000.0,1.6729999780654907,42.1879997253418,1.65,19.43000030517578,1276.199951171875,49.56999969482422,238.22900390625,94.5
2015-02-03,235.342,281000.0,1.7799999713897705,43.672000885009766,1.7,17.329999923706055,1259.699951171875,53.04999923706055,227.26800537109375,93.5999984741211
2015-02-04,235.342,281000.0,1.7970000505447388,43.709999084472656,1.71,18.329999923706055,1263.800048828125,48.45000076293945,226.85299682617188,93.98999786376953
2015-02-05,235.342,281000.0,1.815000057220459,44.198001861572266,1.7,16.850000381469727,1262.0,50.47999954223633,217.11099243164062,94.69999694824219
2015-02-06,235.342,281000.0,1.937999963760376,43.47200012207031,1.71,17.290000915527344,1233.9000244140625,51.689998626708984,222.26600646972656,94.69999694824219
2015-02-09,235.342,298000.0,1.9479999542236328,43.49599838256836,1.71,18.549999237060547,1240.800048828125,52.86000061035156,220.11000061035156,94.44999694824219
2015-02-10,235.342,298000.0,1.9910000562667847,43.257999420166016,1.7,17.229999542236328,1231.5999755859375,50.02000045776367,219.83900451660156,94.76000213623047
2015-02-11,235.342,298000.0,1.9880000352859497,42.560001373291016,1.68,16.959999084472656,1219.0,48.84000015258789,219.18499755859375,94.98999786376953
2015-02-12,235.342,298000.0,1.9859999418258667,40.57600021362305,1.66,15.34000015258789,1220.0999755859375,51.209999084472656,221.76400756835938,94.08999633789062
2015-02-13,235.342,298000.0,2.0209999084472656,40.75400161743164,1.68,14.6899995803833,1226.5,52.779998779296875,235.427001953125,94.19999694824219
2015-02-17,235.342,285000.0,2.1449999809265137,40.869998931884766,1.71,15.800000190734863,1208.0999755859375,53.529998779296875,243.61000061035156,94.05999755859375
2015-02-18,235.342,285000.0,2.065999984741211,40.891998291015625,1.71,15.449999809265137,1199.699951171875,52.13999938964844,236.3260040283203,94.19999694824219
2015-02-19,235.342,285000.0,2.11299991607666,42.34199905395508,1.74,15.289999961853027,1207.0999755859375,51.15999984741211,240.2830047607422,94.4000015258789
2015-02-20,235.342,285000.0,2.132999897003174,43.422000885009766,1.75,14.300000190734863,1204.4000244140625,50.34000015258789,243.7790069580078,94.25
2015-02-23,235.342,305000.0,2.059000015258789,41.46799850463867,1.72,14.5600004196167,1200.300048828125,49.45000076293945,238.89199829101562,94.56999969482422
2015-02-24,235.342,305000.0,1.9880000352859497,40.821998596191406,1.72,13.6899995803833,1196.9000244140625,49.279998779296875,238.73500061035156,94.48999786376953
2015-02-25,235.342,305000.0,1.968999981880188,40.75199890136719,1.72,13.84000015258789,1201.0,50.9900016784668,237.47000122070312,94.20999908447266
2015-02-26,235.342,305000.0,2.0160000324249268,41.4379997253418,1.79,13.90999984741211,1209.5999755859375,48.16999816894531,236.42599487304688,95.29000091552734
2015-02-27,235.342,305000.0,2.002000093460083,40.667999267578125,1.83,13.34000015258789,1212.5999755859375,49.7599983215332,253.8280029296875,95.25
2015-03-02,235.976,317000.0,2.0840001106262207,39.465999603271484,1.83,13.039999961853027,1207.699951171875,49.59000015258789,275.6700134277344,95.45999908447266
2015-03-03,235.976,317000.0,2.121999979019165,39.9119987487793,1.86,13.859999656677246,1204.0,50.52000045776367,281.7019958496094,95.37999725341797
2015-03-04,235.976,317000.0,2.122999906539917,40.487998962402344,1.87,14.229999542236328,1200.5999755859375,51.529998779296875,273.0920104980469,95.97000122070312
2015-03-05,235.976,317000.0,2.111999988555908,40.125999450683594,1.84,14.039999961853027,1195.9000244140625,50.7599983215332,276.1780090332031,96.37999725341797
2015-03-06,235.976,317000.0,2.240000009536743,38.7760009765625,1.83,15.199999809265137,1164.0999755859375,49.61000061035156,272.7229919433594,97.62000274658203
2015-03-09,235.976,293000.0,2.194999933242798,38.17599868774414,1.76,15.0600004196167,1166.4000244140625,50.0,289.60699462890625,97.58999633789062
2015-03-10,235.976,293000.0,2.125999927520752,38.06399917602539,1.73,16.690000534057617,1160.0999755859375,48.290000915527344,291.760009765625,98.62000274658203
2015-03-11,235.976,293000.0,2.1089999675750732,38.74800109863281,1.72,16.8700008392334,1150.699951171875,48.16999816894531,296.3789978027344,99.80000305175781
2015-03-12,235.976,293000.0,2.0959999561309814,38.2140007019043,1.71,15.420000076293945,1152.0999755859375,47.04999923706055,294.35400390625,99.1500015258789
2015-03-13,235.976,293000.0,2.111999988555908,37.736000061035156,1.69,16.0,1152.5999755859375,44.84000015258789,285.3370056152344,100.33000183105469
2015-03-16,235.976,290000.0,2.0980000495910645,39.13999938964844,1.65,15.609999656677246,1153.300048828125,43.880001068115234,290.5929870605469,99.5999984741211
2015-03-17,235.976,290000.0,2.058000087738037,38.94599914550781,1.64,15.65999984741211,1148.300048828125,43.459999084472656,285.5050048828125,99.58999633789062
2015-03-18,235.976,290000.0,1.9509999752044678,40.141998291015625,1.7,13.970000267028809,1151.4000244140625,44.65999984741211,256.29901123046875,98.55000305175781
2015-03-19,235.976,290000.0,1.9769999980926514,39.130001068115234,1.79,14.069999694824219,1169.0999755859375,43.959999084472656,260.9280090332031,99.0999984741211
2015-03-20,235.976,290000.0,1.9299999475479126,39.61600112915039,1.76,13.020000457763672,1184.800048828125,45.720001220703125,261.7489929199219,97.91000366210938
2015-03-23,235.976,284000.0,1.9149999618530273,39.92599868774414,1.75,13.40999984741211,1188.0,47.45000076293945,266.739990234375,97.02999877929688
2015-03-24,235.976,284000.0,1.878000020980835,40.34400177001953,1.77,13.619999885559082,1191.699951171875,47.5099983215332,245.59500122070312,97.19000244140625
2015-03-25,235.976,284000.0,1.9199999570846558,38.86000061035156,1.81,15.4399995803833,1197.300048828125,49.209999084472656,246.19700622558594,96.9800033569336
2015-03-26,235.976,284000.0,2.006999969482422,38.082000732421875,1.8,15.800000190734863,1205.0999755859375,51.43000030517578,248.53199768066406,97.44000244140625
2015-03-27,235.976,284000.0,1.9479999542236328,37.0,1.76,15.069999694824219,1199.800048828125,48.869998931884766,247.0290069580078,97.29000091552734
2015-03-30,235.976,269000.0,1.9630000591278076,38.11399841308594,1.73,14.510000228881836,1184.800048828125,48.68000030517578,247.5260009765625,97.9800033569336
2015-03-31,235.976,269000.0,1.934000015258789,37.75400161743164,1.76,15.289999961853027,1183.0999755859375,47.599998474121094,244.2239990234375,98.36000061035156
2015-04-01,236.222,269000.0,1.8680000305175781,37.518001556396484,1.8,15.109999656677246,1208.0999755859375,50.09000015258789,247.27200317382812,98.19000244140625
2015-04-02,236.222,269000.0,1.9040000438690186,38.20000076293945,1.81,14.670000076293945,1200.9000244140625,49.13999938964844,253.0050048828125,97.44000244140625
2015-04-06,236.222,282000.0,1.9040000438690186,40.619998931884766,1.85,14.739999771118164,1218.5999755859375,52.13999938964844,255.49200439453125,97.11000061035156
2015-04-07,236.222,282000.0,1.8930000066757202,40.650001525878906,1.85,14.779999732971191,1210.5999755859375,53.97999954223633,253.17999267578125,97.83000183105469
2015-04-08,236.222,282000.0,1.8949999809265137,41.534000396728516,1.84,13.979999542236328,1203.0999755859375,50.41999816894531,245.02200317382812,98.06999969482422
2015-04-09,236.222,282000.0,1.9579999446868896,42.018001556396484,1.84,13.09000015258789,1193.5999755859375,50.790000915527344,243.67599487304688,99.16000366210938
2015-04-10,236.222,282000.0,1.9509999752044678,42.18000030517578,1.82,12.579999923706055,1204.5999755859375,51.63999938964844,236.07200622558594,99.38999938964844
2015-04-13,236.222,298000.0,1.9390000104904175,41.95600128173828,1.8,13.9399995803833,1199.300048828125,51.90999984741211,224.58700561523438,99.48999786376953
2015-04-14,236.222,298000.0,1.9040000438690186,41.492000579833984,1.8,13.670000076293945,1192.800048828125,53.290000915527344,219.15899658203125,98.76000213623047
2015-04-15,236.222,298000.0,1.899999976158142,41.566001892089844,1.84,12.84000015258789,1201.5,56.38999938964844,223.83299255371094,98.33000183105469
2015-04-16,236.222,298000.0,1.878000020980835,41.34000015258789,1.85,12.600000381469727,1198.0,56.709999084472656,228.572998046875,97.41999816894531
2015-04-17,236.222,298000.0,1.850000023841858,41.358001708984375,1.89,13.890000343322754,1202.9000244140625,55.7400016784668,222.8820037841797,97.5199966430664
2015-04-20,236.222,295000.0,1.8949999809265137,41.05400085449219,1.89,13.300000190734863,1193.5,56.380001068115234,224.62600708007812,97.94000244140625
2015-04-21,236.222,295000.0,1.9160000085830688,41.88199996948242,1.86,13.25,1202.9000244140625,55.2599983215332,235.2689971923828,97.9800033569336
2015-04-22,236.222,295000.0,1.972000002861023,43.88800048828125,1.87,12.710000038146973,1186.9000244140625,56.15999984741211,234.17599487304688,98.0199966430664
2015-04-23,236.222,295000.0,1.9470000267028809,43.720001220703125,1.89,12.479999542236328,1194.4000244140625,57.7400016784668,236.46200561523438,97.27999877929688
2015-04-24,236.222,295000.0,1.9170000553131104,43.68600082397461,1.89,12.289999961853027,1175.199951171875,57.150001525878906,231.26800537109375,96.91999816894531
2015-04-27,236.222,269000.0,1.9240000247955322,46.310001373291016,1.91,13.119999885559082,1203.300048828125,56.9900016784668,229.28599548339844,96.7699966430664
2015-04-28,236.222,269000.0,1.9730000495910645,46.09600067138672,1.89,12.40999984741211,1214.0,57.060001373291016,225.85499572753906,96.08999633789062
2015-04-29,236.222,269000.0,2.0350000858306885,46.4900016784668,1.92,13.390000343322754,1209.800048828125,58.58000183105469,225.80799865722656,95.12000274658203
2015-04-30,236.222,269000.0,2.0460000038146973,45.209999084472656,1.94,14.550000190734863,1182.4000244140625,59.630001068115234,236.14500427246094,94.5999984741211
2015-05-01,237.001,269000.0,2.117000102996826,45.20600128173828,1.94,12.699999809265137,1174.5,59.150001525878906,232.07899475097656,95.30000305175781
2015-05-04,237.001,267000.0,2.134999990463257,46.10200119018555,1.92,12.850000381469727,1186.800048828125,58.93000030517578,239.01800537109375,95.4800033569336
2015-05-05,237.001,267000.0,2.1760001182556152,46.59000015258789,1.94,14.3100004196167,1193.199951171875,60.400001525878906,236.12100219726562,95.12999725341797
2015-05-06,237.001,267000.0,2.240000009536743,46.08599853515625,1.91,15.149999618530273,1190.300048828125,60.93000030517578,229.78199768066406,94.12999725341797
2015-05-07,237.001,267000.0,2.184000015258789,47.36000061035156,1.88,15.130000114440918,1182.4000244140625,58.939998626708984,237.33399963378906,94.62000274658203
2015-05-08,237.001,267000.0,2.1500000953674316,47.321998596191406,1.88,12.859999656677246,1189.0999755859375,59.38999938964844,243.86300659179688,94.79000091552734
2015-05-11,237.001,271000.0,2.2739999294281006,47.89799880981445,1.88,13.850000381469727,1183.199951171875,59.25,242.1580047607422,95.01000213623047
2015-05-12,237.001,271000.0,2.259999990463257,48.948001861572266,1.88,13.859999656677246,1192.5999755859375,60.75,241.11199951171875,94.52999877929688
2015-05-13,237.001,271000.0,2.2820000648498535,48.63600158691406,1.86,13.760000228881836,1218.4000244140625,60.5,236.3769989013672,93.62000274658203
2015-05-14,237.001,271000.0,2.239000082015991,48.81999969482422,1.87,12.739999771118164,1225.4000244140625,59.880001068115234,236.9290008544922,93.36000061035156
2015-05-15,237.001,271000.0,2.1410000324249268,49.768001556396484,1.83,12.380000114440918,1225.5,59.689998626708984,237.60499572753906,93.13999938964844
2015-05-18,237.001,276000.0,2.2279999256134033,49.75,1.86,12.729999542236328,1227.800048828125,59.43000030517578,233.1280059814453,94.19000244140625
2015-05-19,237.001,276000.0,2.26200008392334,49.428001403808594,1.85,12.850000381469727,1206.9000244140625,57.2599983215332,231.94700622558594,95.2699966430664
2015-05-20,237.001,276000.0,2.250999927520752,48.869998931884766,1.88,12.880000114440918,1208.9000244140625,58.97999954223633,234.01800537109375,95.44999694824219
2015-05-21,237.001,276000.0,2.184999942779541,49.124000549316406,1.84,12.109999656677246,1204.4000244140625,60.720001220703125,235.343994140625,95.26000213623047
2015-05-22,237.001,276000.0,2.2149999141693115,49.54600143432617,1.87,12.130000114440918,1204.300048828125,59.720001220703125,240.34800720214844,96.01000213623047
2015-05-26,237.001,281000.0,2.13700008392334,49.492000579833984,1.82,14.0600004196167,1187.199951171875,58.029998779296875,237.11599731445312,97.30000305175781
2015-05-27,237.001,281000.0,2.134999990463257,49.486000061035156,1.8,13.270000457763672,1185.9000244140625,57.5099983215332,237.2830047607422,97.37000274658203
2015-05-28,237.001,281000.0,2.130000114440918,50.290000915527344,1.8,13.3100004196167,1188.0999755859375,57.68000030517578,237.4080047607422,96.97000122070312
2015-05-29,237.001,281000.0,2.0950000286102295,50.15999984741211,1.8,13.84000015258789,1189.4000244140625,60.29999923706055,237.0959930419922,96.91000366210938
2015-06-01,237.657,275000.0,2.191999912261963,49.88999938964844,1.8,13.970000267028809,1188.300048828125,60.20000076293945,222.92599487304688,97.38999938964844
2015-06-02,237.657,275000.0,2.2660000324249268,49.66999816894531,1.83,14.239999771118164,1194.0999755859375,61.2599983215332,225.80299377441406,95.83999633789062
2015-06-03,237.657,275000.0,2.365999937057495,49.79800033569336,1.83,13.65999984741211,1184.699951171875,59.63999938964844,225.87399291992188,95.47000122070312
2015-06-04,237.657,275000.0,2.306999921798706,49.183998107910156,1.81,14.710000038146973,1174.9000244140625,58.0,224.32400512695312,95.45999908447266
2015-06-05,237.657,275000.0,2.4019999504089355,49.827999114990234,1.86,14.210000038146973,1167.800048828125,59.130001068115234,224.95199584960938,96.30999755859375
2015-06-08,237.657,278000.0,2.38100004196167,51.257999420166016,1.85,15.289999961853027,1173.199951171875,58.13999938964844,228.48899841308594,95.30000305175781
2015-06-09,237.657,278000.0,2.4170000553131104,51.20000076293945,1.86,14.470000267028809,1177.300048828125,60.13999938964844,229.04800415039062,95.16999816894531
